timestamp,transaction_type,token,amount
1571683505,WITHDRAWAL,BTC,0.078713
1571683505,DEPOSIT,BTC,0.653081
1571683480,DEPOSIT,XRP,0.635074
1571683466,WITHDRAWAL,ETH,0.9373
1571683402,DEPOSIT,BTC,0.76864
1571683369,WITHDRAWAL,BTC,0.620042
1571683308,DEPOSIT,BTC,0.175804
1571683213,WITHDRAWAL,BTC,0.90996
1571683174,WITHDRAWAL,BTC,0.384172
1571683164,WITHDRAWAL,XRP,0.999264
1571683153,DEPOSIT,ETH,0.884332
1571683082,DEPOSIT,ETH,0.153713
1571683017,DEPOSIT,XRP,0.59472
1571682935,DEPOSIT,BTC,0.647253
1571682846,WITHDRAWAL,ETH,0.36634
1571682828,DEPOSIT,BTC,0.582996
1571682767,DEPOSIT,ETH,0.936264
1571682680,DEPOSIT,XRP,0.20951
1571682628,DEPOSIT,ETH,0.417096
1571682604,WITHDRAWAL,BTC,0.676029
1571682538,DEPOSIT,XRP,0.347556
1571682446,DEPOSIT,ETH,0.263171
1571682387,DEPOSIT,ETH,0.196883
1571682373,DEPOSIT,BTC,0.232
1571682339,WITHDRAWAL,XRP,0.12828
1571682270,DEPOSIT,XRP,0.123625
1571682183,DEPOSIT,BTC,0.211899
1571682167,DEPOSIT,XRP,0.833684
1571682083,DEPOSIT,ETH,0.250338
1571682073,WITHDRAWAL,BTC,0.464845
1571681991,DEPOSIT,ETH,0.263864
1571681956,WITHDRAWAL,XRP,0.996147
1571681949,DEPOSIT,XRP,0.36462
1571681867,DEPOSIT,BTC,0.149369
1571681768,WITHDRAWAL,ETH,0.857736
1571681693,DEPOSIT,ETH,0.350671
1571681597,DEPOSIT,BTC,0.093115
1571681512,WITHDRAWAL,ETH,0.797843
1571681457,DEPOSIT,XRP,0.749277
1571681381,WITHDRAWAL,BTC,0.507666
1571681342,DEPOSIT,XRP,0.196938
1571681324,DEPOSIT,BTC,0.3837
1571681240,WITHDRAWAL,BTC,0.352456
1571681233,DEPOSIT,XRP,0.494532
1571681222,WITHDRAWAL,XRP,0.057105
1571681155,WITHDRAWAL,BTC,0.089364
1571681130,WITHDRAWAL,BTC,0.377271
1571681115,DEPOSIT,BTC,0.24709
1571681093,DEPOSIT,XRP,0.847855
1571680999,WITHDRAWAL,BTC,0.585895
1571680939,DEPOSIT,BTC,0.772207
1571680860,DEPOSIT,ETH,0.066567
1571680789,DEPOSIT,BTC,0.017526
1571680697,WITHDRAWAL,BTC,0.956976
1571680680,WITHDRAWAL,BTC,0.916317
1571680636,WITHDRAWAL,BTC,0.388831
1571680621,DEPOSIT,ETH,0.355565
1571680552,DEPOSIT,ETH,0.512422
1571680467,WITHDRAWAL,BTC,0.310821
1571680415,WITHDRAWAL,ETH,0.669002
1571680322,DEPOSIT,XRP,0.74239
1571680276,WITHDRAWAL,ETH,0.086808
1571680227,DEPOSIT,ETH,0.334974
1571680215,WITHDRAWAL,XRP,0.079692
1571680163,DEPOSIT,ETH,0.020258
1571680081,DEPOSIT,XRP,0.987621
1571680069,WITHDRAWAL,XRP,0.579459
1571680004,DEPOSIT,XRP,0.375201
1571679991,DEPOSIT,ETH,0.516674
1571679905,WITHDRAWAL,ETH,0.428436
1571679893,WITHDRAWAL,XRP,0.537846
1571679858,WITHDRAWAL,ETH,0.572367
1571679797,DEPOSIT,BTC,0.503134
1571679783,WITHDRAWAL,XRP,0.65124
1571679775,WITHDRAWAL,XRP,0.525345
1571679767,DEPOSIT,BTC,0.879157
1571679673,WITHDRAWAL,BTC,0.845042
1571679574,DEPOSIT,XRP,0.377608
1571679507,WITHDRAWAL,ETH,0.163112
1571679465,DEPOSIT,ETH,0.99527
1571679451,WITHDRAWAL,XRP,0.939062
1571679406,DEPOSIT,BTC,0.33446
1571679315,DEPOSIT,BTC,0.686958
1571679286,DEPOSIT,BTC,0.989631
1571679207,DEPOSIT,XRP,0.275259
1571679207,DEPOSIT,ETH,0.473564
1571679153,WITHDRAWAL,BTC,0.93365
1571679140,DEPOSIT,BTC,0.338722
1571679106,DEPOSIT,BTC,0.348046
1571679081,WITHDRAWAL,BTC,0.666495
1571678996,DEPOSIT,ETH,0.651025
1571678940,DEPOSIT,BTC,0.23638
1571678876,DEPOSIT,BTC,0.933497
1571678826,DEPOSIT,XRP,0.679454
1571678730,WITHDRAWAL,XRP,0.408928
1571678648,WITHDRAWAL,XRP,0.362719
1571678573,WITHDRAWAL,BTC,0.554121
1571678502,DEPOSIT,BTC,0.079491
1571678430,DEPOSIT,BTC,0.020141
1571678392,WITHDRAWAL,ETH,0.27661
1571678325,DEPOSIT,ETH,0.358327
1571678271,WITHDRAWAL,BTC,0.294435
1571678248,DEPOSIT,XRP,0.945599
1571678184,WITHDRAWAL,BTC,0.997179
1571678107,DEPOSIT,BTC,0.198357
1571678012,DEPOSIT,ETH,0.88623
1571677998,DEPOSIT,ETH,0.104737
1571677985,DEPOSIT,BTC,0.608448
1571677915,WITHDRAWAL,XRP,0.644286
1571677880,WITHDRAWAL,ETH,0.648196
1571677806,WITHDRAWAL,XRP,0.29797
1571677751,DEPOSIT,BTC,0.92512
1571677659,DEPOSIT,BTC,0.518429
1571677583,WITHDRAWAL,ETH,0.085408
1571677524,DEPOSIT,BTC,0.623357
1571677470,DEPOSIT,BTC,0.216314
1571677453,DEPOSIT,XRP,0.783915
1571677361,WITHDRAWAL,ETH,0.623324
1571677359,DEPOSIT,BTC,0.784411
1571677324,DEPOSIT,BTC,0.502861
1571677252,DEPOSIT,ETH,0.63481
1571677179,DEPOSIT,ETH,0.767631
1571677097,WITHDRAWAL,XRP,0.446645
1571677063,WITHDRAWAL,ETH,0.694924
1571676988,DEPOSIT,BTC,0.8069
1571676898,DEPOSIT,BTC,0.521063
1571676889,WITHDRAWAL,BTC,0.837509
1571676838,DEPOSIT,ETH,0.215373
1571676826,DEPOSIT,BTC,0.070825
1571676821,DEPOSIT,ETH,0.415264
1571676732,WITHDRAWAL,ETH,0.527058
1571676723,WITHDRAWAL,ETH,0.713758
1571676704,DEPOSIT,BTC,0.983489
1571676622,DEPOSIT,BTC,0.865013
1571676536,WITHDRAWAL,XRP,0.061915
1571676453,DEPOSIT,BTC,0.054061
1571676381,DEPOSIT,ETH,0.759469
1571676282,WITHDRAWAL,XRP,0.810257
1571676273,WITHDRAWAL,ETH,0.667459
1571676238,DEPOSIT,BTC,0.062895
1571676171,WITHDRAWAL,XRP,0.172684
1571676084,DEPOSIT,XRP,0.714653
1571676030,WITHDRAWAL,ETH,0.810671
1571675981,DEPOSIT,BTC,0.737843
1571675896,WITHDRAWAL,BTC,0.535799
1571675882,WITHDRAWAL,BTC,0.891165
1571675876,DEPOSIT,ETH,0.429589
1571675876,WITHDRAWAL,BTC,0.206475
1571675857,WITHDRAWAL,ETH,0.568392
1571675776,DEPOSIT,ETH,0.110738
1571675755,DEPOSIT,ETH,0.265022
1571675677,WITHDRAWAL,ETH,0.771968
1571675643,WITHDRAWAL,ETH,0.410075
1571675562,WITHDRAWAL,BTC,0.738334
1571675561,DEPOSIT,BTC,0.960287
1571675504,WITHDRAWAL,BTC,0.06442
1571675449,WITHDRAWAL,ETH,0.363256
1571675430,DEPOSIT,ETH,0.560914
1571675395,WITHDRAWAL,ETH,0.352749
1571675362,DEPOSIT,XRP,0.649191
1571675276,WITHDRAWAL,ETH,0.930662
1571675192,DEPOSIT,XRP,0.293349
1571675177,WITHDRAWAL,BTC,0.459746
1571675130,WITHDRAWAL,XRP,0.574851
1571675093,WITHDRAWAL,XRP,0.68132
1571675045,DEPOSIT,ETH,0.908856
1571674984,DEPOSIT,BTC,0.909463
1571674923,DEPOSIT,XRP,0.449045
1571674862,WITHDRAWAL,ETH,0.120985
1571674843,WITHDRAWAL,XRP,0.512554
1571674821,WITHDRAWAL,BTC,0.616666
1571674752,DEPOSIT,ETH,0.203221
1571674706,DEPOSIT,ETH,0.279738
1571674632,DEPOSIT,BTC,0.506978
1571674539,DEPOSIT,BTC,0.683151
1571674457,DEPOSIT,BTC,0.306469
1571674392,WITHDRAWAL,BTC,0.224546
1571674306,WITHDRAWAL,BTC,0.35135
1571674265,DEPOSIT,BTC,0.516576
1571674196,DEPOSIT,XRP,0.180118
1571674117,DEPOSIT,XRP,0.991274
1571674090,DEPOSIT,XRP,0.424331
1571674065,DEPOSIT,XRP,0.205633
1571674008,WITHDRAWAL,ETH,0.66533
1571673930,DEPOSIT,ETH,0.130879
1571673918,DEPOSIT,BTC,0.881317
1571673898,DEPOSIT,XRP,0.867584
1571673848,DEPOSIT,ETH,0.398544
1571673788,WITHDRAWAL,BTC,0.127128
1571673764,DEPOSIT,BTC,0.250354
1571673756,WITHDRAWAL,BTC,0.64588
1571673684,WITHDRAWAL,BTC,0.486144
1571673618,WITHDRAWAL,ETH,0.445066
1571673595,DEPOSIT,BTC,0.754938
1571673565,WITHDRAWAL,BTC,0.109832
1571673553,DEPOSIT,BTC,0.183848
1571673546,DEPOSIT,BTC,0.968764
1571673512,DEPOSIT,XRP,0.175095
1571673426,DEPOSIT,XRP,0.339469
1571673328,DEPOSIT,XRP,0.828226
1571673272,DEPOSIT,XRP,0.297798
1571673230,WITHDRAWAL,XRP,0.018123
1571673171,WITHDRAWAL,XRP,0.207901
1571673088,WITHDRAWAL,ETH,0.108054
1571672990,WITHDRAWAL,XRP,0.906774
1571672919,DEPOSIT,BTC,0.745903
1571672906,WITHDRAWAL,BTC,0.088434
1571672843,DEPOSIT,BTC,0.047537
1571672778,DEPOSIT,ETH,0.213723
1571672683,DEPOSIT,XRP,0.744199
1571672587,DEPOSIT,ETH,0.721478
1571672535,WITHDRAWAL,BTC,0.532341
1571672473,WITHDRAWAL,ETH,0.25786
1571672378,WITHDRAWAL,ETH,0.688913
1571672312,DEPOSIT,XRP,0.815042
1571672222,WITHDRAWAL,XRP,0.365733
1571672126,WITHDRAWAL,ETH,0.774211
1571672115,WITHDRAWAL,ETH,0.266778
1571672065,DEPOSIT,BTC,0.278407
1571671978,DEPOSIT,ETH,0.48274
1571671942,WITHDRAWAL,ETH,0.255029
1571671860,WITHDRAWAL,XRP,0.046974
1571671779,DEPOSIT,XRP,0.86534
1571671691,DEPOSIT,XRP,0.3116
1571671691,DEPOSIT,ETH,0.763365
1571671687,DEPOSIT,BTC,0.55253
1571671682,WITHDRAWAL,BTC,0.799685
1571671659,DEPOSIT,XRP,0.772154
1571671598,WITHDRAWAL,ETH,0.00372
1571671534,DEPOSIT,BTC,0.270259
1571671436,WITHDRAWAL,BTC,0.26384
1571671423,DEPOSIT,BTC,0.872093
1571671400,WITHDRAWAL,XRP,0.938533
1571671381,WITHDRAWAL,XRP,0.222444
1571671355,DEPOSIT,BTC,0.003725
1571671275,DEPOSIT,XRP,0.930039
1571671211,DEPOSIT,BTC,0.688101
1571671193,WITHDRAWAL,XRP,0.886633
1571671112,WITHDRAWAL,ETH,0.609639
1571671100,WITHDRAWAL,BTC,0.024881
1571671059,DEPOSIT,ETH,0.639542
1571670987,WITHDRAWAL,XRP,0.975826
1571670924,DEPOSIT,XRP,0.367112
1571670825,DEPOSIT,XRP,0.351154
1571670744,DEPOSIT,BTC,0.461148
1571670723,WITHDRAWAL,ETH,0.213741
1571670722,DEPOSIT,BTC,0.563834
1571670624,DEPOSIT,ETH,0.030351
1571670557,WITHDRAWAL,ETH,0.495292
1571670494,DEPOSIT,XRP,0.021421
1571670444,WITHDRAWAL,XRP,0.610852
1571670417,WITHDRAWAL,BTC,0.40963
1571670331,DEPOSIT,XRP,0.169397
1571670244,WITHDRAWAL,BTC,0.7177
1571670176,WITHDRAWAL,ETH,0.141343
1571670118,WITHDRAWAL,XRP,0.706208
1571670095,WITHDRAWAL,BTC,0.998748
1571670088,DEPOSIT,BTC,0.144161
1571670048,DEPOSIT,BTC,0.127403
1571670033,DEPOSIT,ETH,0.013751
1571669939,WITHDRAWAL,ETH,0.803493
1571669855,WITHDRAWAL,XRP,0.897639
1571669836,DEPOSIT,ETH,0.028297
1571669772,WITHDRAWAL,ETH,0.253434
1571669733,WITHDRAWAL,XRP,0.03042
1571669657,WITHDRAWAL,BTC,0.760267
1571669563,WITHDRAWAL,BTC,0.911108
1571669491,DEPOSIT,BTC,0.153143
1571669441,WITHDRAWAL,BTC,0.911953
1571669431,DEPOSIT,XRP,0.677396
1571669412,WITHDRAWAL,BTC,0.265161
1571669353,DEPOSIT,XRP,0.933808
1571669326,WITHDRAWAL,ETH,0.366124
1571669307,WITHDRAWAL,BTC,0.049691
1571669222,WITHDRAWAL,XRP,0.514832
1571669143,WITHDRAWAL,ETH,0.342875
1571669095,DEPOSIT,BTC,0.575191
1571669057,DEPOSIT,BTC,0.348782
1571668974,WITHDRAWAL,XRP,0.864231
1571668888,DEPOSIT,XRP,0.981022
1571668864,DEPOSIT,XRP,0.643219
1571668854,DEPOSIT,BTC,0.340866
1571668766,DEPOSIT,XRP,0.589817
1571668674,WITHDRAWAL,ETH,0.881545
1571668576,DEPOSIT,BTC,0.511031
1571668545,DEPOSIT,XRP,0.35144
1571668453,DEPOSIT,ETH,0.063707
1571668424,DEPOSIT,BTC,0.240967
1571668383,WITHDRAWAL,BTC,0.402012
1571668352,WITHDRAWAL,XRP,0.646901
1571668304,WITHDRAWAL,ETH,0.489815
1571668249,WITHDRAWAL,XRP,0.431388
1571668221,DEPOSIT,BTC,0.354286
1571668171,DEPOSIT,BTC,0.049964
1571668138,DEPOSIT,ETH,0.98927
1571668079,WITHDRAWAL,BTC,0.374626
1571668052,DEPOSIT,XRP,0.589012
1571667954,DEPOSIT,XRP,0.145599
1571667933,DEPOSIT,BTC,0.736778
1571667924,DEPOSIT,ETH,0.938789
1571667907,DEPOSIT,XRP,0.039257
1571667836,DEPOSIT,BTC,0.952619
1571667819,WITHDRAWAL,ETH,0.938269
1571667761,WITHDRAWAL,XRP,0.685215
1571667742,WITHDRAWAL,XRP,0.845813
1571667725,DEPOSIT,ETH,0.976559
1571667681,DEPOSIT,ETH,0.956332
1571667603,WITHDRAWAL,BTC,0.796023
1571667556,WITHDRAWAL,BTC,0.395622
1571667534,WITHDRAWAL,ETH,0.00077
1571667502,DEPOSIT,ETH,0.032712
1571667457,WITHDRAWAL,BTC,0.997855
1571667378,DEPOSIT,XRP,0.950502
1571667285,DEPOSIT,BTC,0.240091
1571667233,WITHDRAWAL,XRP,0.71373
1571667136,DEPOSIT,XRP,0.498368
1571667135,DEPOSIT,ETH,0.36485
1571667064,DEPOSIT,ETH,0.708857
1571667030,DEPOSIT,BTC,0.19075
1571666982,DEPOSIT,BTC,0.051464
1571666903,WITHDRAWAL,BTC,0.071701
1571666814,WITHDRAWAL,ETH,0.29376
1571666789,DEPOSIT,ETH,0.281653
1571666736,WITHDRAWAL,BTC,0.939473
1571666684,DEPOSIT,XRP,0.574986
1571666622,WITHDRAWAL,BTC,0.973719
1571666578,DEPOSIT,BTC,0.894673
1571666497,DEPOSIT,ETH,0.425677
1571666429,DEPOSIT,XRP,0.228231
1571666332,DEPOSIT,BTC,0.924353
1571666261,DEPOSIT,XRP,0.917995
1571666181,DEPOSIT,ETH,0.315043
1571666126,DEPOSIT,XRP,0.025882
1571666122,WITHDRAWAL,ETH,0.39662
1571666088,WITHDRAWAL,ETH,0.973809
1571666022,WITHDRAWAL,BTC,0.087594
1571665950,DEPOSIT,ETH,0.52506
1571665942,DEPOSIT,BTC,0.944153
1571665881,WITHDRAWAL,ETH,0.528785
1571665833,WITHDRAWAL,ETH,0.187577
1571665785,WITHDRAWAL,BTC,0.288269
1571665729,DEPOSIT,BTC,0.573397
1571665639,WITHDRAWAL,XRP,0.802007
1571665547,WITHDRAWAL,BTC,0.200505
1571665540,DEPOSIT,XRP,0.464754
1571665493,WITHDRAWAL,ETH,0.945098
1571665473,DEPOSIT,BTC,0.871791
1571665471,WITHDRAWAL,BTC,0.625728
1571665453,WITHDRAWAL,XRP,0.255637
1571665414,DEPOSIT,XRP,0.984546
1571665375,DEPOSIT,XRP,0.763406
1571665294,DEPOSIT,ETH,0.580325
1571665228,WITHDRAWAL,BTC,0.45984
1571665216,WITHDRAWAL,BTC,0.746582
1571665136,DEPOSIT,ETH,0.138442
1571665101,DEPOSIT,XRP,0.831886
1571665061,DEPOSIT,XRP,0.202373
1571665011,WITHDRAWAL,XRP,0.725881
1571664974,DEPOSIT,ETH,0.249585
1571664937,DEPOSIT,BTC,0.879683
1571664909,WITHDRAWAL,BTC,0.352103
1571664869,WITHDRAWAL,BTC,0.362987
1571664816,DEPOSIT,XRP,0.992992
1571664740,DEPOSIT,XRP,0.081948
1571664644,WITHDRAWAL,XRP,0.093886
1571664600,DEPOSIT,BTC,0.857165
1571664504,DEPOSIT,XRP,0.993167
1571664502,WITHDRAWAL,ETH,0.108006
1571664417,DEPOSIT,BTC,0.243169
1571664365,DEPOSIT,ETH,0.733677
1571664318,DEPOSIT,ETH,0.131519
1571664220,WITHDRAWAL,XRP,0.703892
1571664138,DEPOSIT,BTC,0.828288
1571664040,DEPOSIT,ETH,0.50214
1571664011,WITHDRAWAL,ETH,0.567325
1571664011,DEPOSIT,XRP,0.613925
1571663922,DEPOSIT,XRP,0.21596
1571663896,DEPOSIT,BTC,0.896293
1571663874,WITHDRAWAL,ETH,0.075244
1571663804,DEPOSIT,XRP,0.793169
1571663735,WITHDRAWAL,ETH,0.524563
1571663711,DEPOSIT,XRP,0.058894
1571663703,DEPOSIT,XRP,0.852098
1571663604,WITHDRAWAL,ETH,0.206838
1571663563,WITHDRAWAL,XRP,0.497094
1571663519,WITHDRAWAL,ETH,0.395165
1571663431,DEPOSIT,XRP,0.086799
1571663416,WITHDRAWAL,BTC,0.946777
1571663368,DEPOSIT,XRP,0.491375
1571663336,WITHDRAWAL,ETH,0.482861
1571663290,DEPOSIT,XRP,0.744799
1571663198,DEPOSIT,XRP,0.395704
1571663141,DEPOSIT,BTC,0.551989
1571663124,DEPOSIT,XRP,0.537282
1571663123,DEPOSIT,XRP,0.441776
1571663084,DEPOSIT,ETH,0.079019
1571663073,DEPOSIT,XRP,0.322365
1571663033,DEPOSIT,XRP,0.057708
1571662959,WITHDRAWAL,ETH,0.591853
1571662875,WITHDRAWAL,ETH,0.935546
1571662816,WITHDRAWAL,BTC,0.607625
1571662771,WITHDRAWAL,ETH,0.78539
1571662680,DEPOSIT,ETH,0.246173
1571662662,WITHDRAWAL,BTC,0.318785
1571662610,WITHDRAWAL,BTC,0.694763
1571662563,WITHDRAWAL,ETH,0.564647
1571662559,WITHDRAWAL,ETH,0.286395
1571662483,WITHDRAWAL,XRP,0.768939
1571662482,DEPOSIT,BTC,0.126007
1571662422,DEPOSIT,ETH,0.509252
1571662370,DEPOSIT,ETH,0.391841
1571662365,DEPOSIT,XRP,0.890693
1571662285,DEPOSIT,ETH,0.623837
1571662216,DEPOSIT,XRP,0.89659
1571662132,WITHDRAWAL,BTC,0.267619
1571662098,DEPOSIT,BTC,0.344813
1571662055,WITHDRAWAL,ETH,0.149634
1571661987,WITHDRAWAL,XRP,0.653998
1571661906,WITHDRAWAL,XRP,0.020768
1571661854,WITHDRAWAL,XRP,0.941331
1571661851,DEPOSIT,ETH,0.592111
1571661758,WITHDRAWAL,XRP,0.96519
1571661714,DEPOSIT,BTC,0.56282
1571661697,DEPOSIT,BTC,0.420842
1571661613,DEPOSIT,XRP,0.786197
1571661536,WITHDRAWAL,BTC,0.911694
1571661530,DEPOSIT,XRP,0.766347
1571661477,DEPOSIT,ETH,0.43443
1571661408,DEPOSIT,BTC,0.435305
1571661398,WITHDRAWAL,BTC,0.94491
1571661301,DEPOSIT,XRP,0.611493
1571661215,DEPOSIT,ETH,0.44155
1571661159,WITHDRAWAL,ETH,0.582071
1571661093,WITHDRAWAL,BTC,0.006652
1571661034,WITHDRAWAL,ETH,0.227442
1571660947,DEPOSIT,BTC,0.616789
1571660893,WITHDRAWAL,BTC,0.873569
1571660834,DEPOSIT,BTC,0.713573
1571660788,DEPOSIT,BTC,0.940221
1571660714,DEPOSIT,BTC,0.899521
1571660665,WITHDRAWAL,XRP,0.203985
1571660643,DEPOSIT,ETH,0.538888
1571660597,DEPOSIT,ETH,0.672953
1571660551,WITHDRAWAL,XRP,0.582418
1571660543,DEPOSIT,BTC,0.277084
1571660453,WITHDRAWAL,XRP,0.262812
1571660453,DEPOSIT,BTC,0.948478
1571660380,DEPOSIT,ETH,0.567238
1571660363,WITHDRAWAL,XRP,0.32002
1571660286,WITHDRAWAL,ETH,0.159755
1571660263,WITHDRAWAL,BTC,0.458274
1571660237,WITHDRAWAL,BTC,0.734133
1571660174,DEPOSIT,ETH,0.459672
1571660165,WITHDRAWAL,BTC,0.524881
1571660108,WITHDRAWAL,XRP,0.518893
1571660019,WITHDRAWAL,XRP,0.112284
1571659933,DEPOSIT,XRP,0.412
1571659844,DEPOSIT,ETH,0.462592
1571659776,DEPOSIT,XRP,0.007952
1571659726,WITHDRAWAL,BTC,0.379079
1571659717,DEPOSIT,XRP,0.331741
1571659627,DEPOSIT,BTC,0.304836
1571659534,DEPOSIT,BTC,0.427864
1571659512,DEPOSIT,ETH,0.970338
1571659470,DEPOSIT,XRP,0.216915
1571659389,DEPOSIT,BTC,0.082657
1571659365,DEPOSIT,BTC,0.892786
1571659323,WITHDRAWAL,ETH,0.021997
1571659261,DEPOSIT,XRP,0.378805
1571659257,WITHDRAWAL,BTC,0.439816
1571659183,DEPOSIT,BTC,0.733408
1571659134,WITHDRAWAL,BTC,0.854149
1571659040,WITHDRAWAL,ETH,0.109472
1571658970,WITHDRAWAL,BTC,0.157903
1571658890,DEPOSIT,XRP,0.040358
1571658846,WITHDRAWAL,BTC,0.278639
1571658823,DEPOSIT,ETH,0.635661
1571658815,WITHDRAWAL,BTC,0.558986
1571658736,WITHDRAWAL,BTC,0.054303
1571658712,DEPOSIT,XRP,0.891491
1571658663,DEPOSIT,BTC,0.702172
1571658630,DEPOSIT,XRP,0.68772
1571658554,DEPOSIT,XRP,0.668676
1571658503,WITHDRAWAL,ETH,0.313111
1571658429,DEPOSIT,XRP,0.339238
1571658343,WITHDRAWAL,BTC,0.729627
1571658244,WITHDRAWAL,XRP,0.807394
1571658158,DEPOSIT,ETH,0.137985
1571658135,DEPOSIT,XRP,0.224998
1571658102,DEPOSIT,BTC,0.288157
1571658017,WITHDRAWAL,XRP,0.780689
1571657945,WITHDRAWAL,ETH,0.762691
1571657861,DEPOSIT,BTC,0.164615
1571657803,DEPOSIT,XRP,0.997124
1571657763,WITHDRAWAL,XRP,0.652532
1571657695,DEPOSIT,BTC,0.699208
1571657624,WITHDRAWAL,BTC,0.025092
1571657545,WITHDRAWAL,XRP,0.642085
1571657491,DEPOSIT,ETH,0.748785
1571657444,DEPOSIT,BTC,0.524263
1571657391,DEPOSIT,BTC,0.311017
1571657316,DEPOSIT,XRP,0.186144
1571657248,DEPOSIT,BTC,0.371237
1571657212,WITHDRAWAL,BTC,0.682028
1571657154,DEPOSIT,ETH,0.466275
1571657087,WITHDRAWAL,BTC,0.328831
1571657084,WITHDRAWAL,XRP,0.224499
1571656991,DEPOSIT,BTC,0.312719
1571656932,DEPOSIT,ETH,0.170123
1571656923,DEPOSIT,ETH,0.057391
1571656918,DEPOSIT,XRP,0.754781
1571656889,WITHDRAWAL,BTC,0.729989
1571656803,DEPOSIT,BTC,0.625461
1571656754,DEPOSIT,BTC,0.54713
1571656753,WITHDRAWAL,BTC,0.624917
1571656740,DEPOSIT,ETH,0.469648
1571656688,WITHDRAWAL,XRP,0.180845
1571656684,DEPOSIT,XRP,0.986263
1571656634,DEPOSIT,ETH,0.772447
1571656594,DEPOSIT,BTC,0.716291
1571656512,DEPOSIT,ETH,0.820561
1571656440,DEPOSIT,BTC,0.01681
1571656345,WITHDRAWAL,BTC,0.739851
1571656287,WITHDRAWAL,ETH,0.411918
1571656258,DEPOSIT,BTC,0.186097
1571656159,WITHDRAWAL,ETH,0.494394
1571656125,WITHDRAWAL,ETH,0.039774
1571656035,DEPOSIT,XRP,0.841673
1571656028,WITHDRAWAL,XRP,0.01352
1571655985,DEPOSIT,XRP,0.055487
1571655942,DEPOSIT,ETH,0.861127
1571655924,DEPOSIT,BTC,0.264725
1571655846,DEPOSIT,ETH,0.568755
1571655783,WITHDRAWAL,BTC,0.839412
1571655737,WITHDRAWAL,BTC,0.245631
1571655657,WITHDRAWAL,XRP,0.130493
1571655653,WITHDRAWAL,XRP,0.75368
1571655563,WITHDRAWAL,ETH,0.624153
1571655521,DEPOSIT,ETH,0.65953
1571655498,WITHDRAWAL,BTC,0.640994
1571655417,DEPOSIT,XRP,0.80006
1571655341,WITHDRAWAL,ETH,0.967015
1571655296,WITHDRAWAL,XRP,0.594967
1571655284,DEPOSIT,BTC,0.000472
1571655243,DEPOSIT,BTC,0.847871
1571655154,WITHDRAWAL,BTC,0.41781
1571655101,DEPOSIT,ETH,0.13367
1571655012,WITHDRAWAL,ETH,0.382897
1571654957,DEPOSIT,ETH,0.28219
1571654932,DEPOSIT,BTC,0.977064
1571654904,DEPOSIT,BTC,0.029488
1571654878,WITHDRAWAL,BTC,0.777186
1571654833,DEPOSIT,ETH,0.748666
1571654777,DEPOSIT,BTC,0.392104
1571654773,DEPOSIT,BTC,0.842176
1571654752,WITHDRAWAL,XRP,0.98355
1571654715,DEPOSIT,BTC,0.699088
1571654702,WITHDRAWAL,XRP,0.354768
1571654674,DEPOSIT,BTC,0.277876
1571654670,WITHDRAWAL,BTC,0.462403
1571654611,WITHDRAWAL,XRP,0.044434
1571654521,DEPOSIT,XRP,0.129426
1571654433,DEPOSIT,BTC,0.57888
1571654399,DEPOSIT,BTC,0.379336
1571654364,DEPOSIT,ETH,0.01695
1571654315,WITHDRAWAL,BTC,0.513359
1571654229,DEPOSIT,XRP,0.973009
1571654146,DEPOSIT,ETH,0.129419
1571654122,WITHDRAWAL,ETH,0.180307
1571654076,DEPOSIT,ETH,0.478324
1571654044,DEPOSIT,ETH,0.550719
1571653950,DEPOSIT,ETH,0.391466
1571653913,WITHDRAWAL,XRP,0.984968
1571653892,DEPOSIT,ETH,0.29279
1571653887,DEPOSIT,XRP,0.76744
1571653798,DEPOSIT,ETH,0.407208
1571653768,WITHDRAWAL,BTC,0.32305
1571653704,DEPOSIT,ETH,0.248561
1571653687,DEPOSIT,BTC,0.598666
1571653625,DEPOSIT,ETH,0.493137
1571653529,DEPOSIT,BTC,0.121129
1571653485,DEPOSIT,ETH,0.579173
1571653401,WITHDRAWAL,BTC,0.716529
1571653359,DEPOSIT,ETH,0.144705
1571653322,DEPOSIT,BTC,0.338188
1571653255,WITHDRAWAL,XRP,0.523367
1571653199,DEPOSIT,ETH,0.197873
1571653142,DEPOSIT,BTC,0.087177
1571653058,DEPOSIT,BTC,0.859682
1571653004,DEPOSIT,XRP,0.075966
1571652983,WITHDRAWAL,BTC,0.658697
1571652953,WITHDRAWAL,ETH,0.317188
1571652866,WITHDRAWAL,ETH,0.077094
1571652856,DEPOSIT,ETH,0.965119
1571652833,DEPOSIT,ETH,0.725597
1571652818,DEPOSIT,ETH,0.464539
1571652732,DEPOSIT,BTC,0.238008
1571652731,WITHDRAWAL,BTC,0.108365
1571652683,DEPOSIT,XRP,0.740408
1571652635,DEPOSIT,XRP,0.147317
1571652549,DEPOSIT,BTC,0.040492
1571652513,DEPOSIT,XRP,0.529741
1571652424,DEPOSIT,BTC,0.148695
1571652411,DEPOSIT,BTC,0.858762
1571652328,WITHDRAWAL,BTC,0.869592
1571652274,DEPOSIT,BTC,0.7087
1571652262,DEPOSIT,BTC,0.306568
1571652248,DEPOSIT,ETH,0.677117
1571652180,DEPOSIT,XRP,0.323156
1571652143,DEPOSIT,XRP,0.640375
1571652077,DEPOSIT,BTC,0.669028
1571651997,DEPOSIT,XRP,0.233907
